parcel_id,origin,destination,dest_node,size_class,request_time,urgency,peak_multiplier,hour
2913,Meerhoven,Meerhoven,42634555,A,874,normal,1.0,14
2213,Blixembosch,Blixembosch,42775639,A,874,normal,1.0,14
2688,Blixembosch,Meerhoven,11441005020,B,877,normal,1.0,14
1622,Blixembosch,Blixembosch,42782756,B,879,normal,1.0,14
3450,Meerhoven,Centrum,11809651400,B,879,normal,1.0,14
622,Centrum,Centrum,652808501,A,880,normal,1.0,14
347,Centrum,Centrum,12819781831,A,880,normal,1.0,14
1855,Blixembosch,Blixembosch,42773158,A,880,normal,1.0,14
1405,Centrum,Blixembosch,274711965,A,881,normal,1.0,14
2818,External,Blixembosch,42773566,B,882,normal,1.0,14
1870,Blixembosch,Blixembosch,42782911,A,882,normal,1.0,14
3268,Meerhoven,Meerhoven,5628624240,A,883,normal,1.0,14
1526,External,Centrum,42627104,A,885,normal,1.0,14
319,Centrum,Centrum,5228955101,A,885,normal,1.0,14
642,Centrum,Centrum,569930562,B,885,normal,1.0,14
2127,Blixembosch,Blixembosch,42780572,A,886,normal,1.0,14
232,Centrum,Centrum,9581456475,A,886,normal,1.0,14
2649,Blixembosch,Centrum,262454093,A,886,normal,1.0,14
2310,Blixembosch,Blixembosch,42778952,A,886,normal,1.0,14
3073,Meerhoven,Meerhoven,11425682977,A,887,normal,1.0,14
136,Centrum,Centrum,8917271716,B,887,normal,1.0,14
3194,Meerhoven,Meerhoven,423933197,A,888,normal,1.0,14
2726,Blixembosch,Centrum,1931472115,A,889,normal,1.0,14
1668,Blixembosch,Blixembosch,42781750,B,889,normal,1.0,14
346,Centrum,Centrum,10298392709,A,890,normal,1.0,14
1706,Blixembosch,Blixembosch,274712141,A,892,normal,1.0,14
2877,Meerhoven,Meerhoven,6712429505,A,892,normal,1.0,14
2725,Blixembosch,Centrum,652808540,A,892,normal,1.0,14
1868,Blixembosch,Blixembosch,42775639,A,892,normal,1.0,14
132,Centrum,Centrum,1886079830,A,893,normal,1.0,14
725,Centrum,Centrum,42606331,A,893,normal,1.0,14
778,Centrum,Centrum,6426500745,A,894,normal,1.0,14
2216,Blixembosch,Blixembosch,4864108973,B,894,normal,1.0,14
2024,Blixembosch,Blixembosch,2749903065,B,895,normal,1.0,14
586,Centrum,Centrum,42619347,A,895,normal,1.0,14
2157,Blixembosch,Blixembosch,42775205,B,895,normal,1.0,14
1131,Centrum,Blixembosch,2739556567,A,896,normal,1.0,14
14,Centrum,Centrum,12819683862,A,896,normal,1.0,14
2144,Blixembosch,Blixembosch,4864108985,A,897,normal,1.0,14
1230,Centrum,Blixembosch,33065756,A,899,normal,1.0,14
934,Centrum,Centrum,42625067,A,899,normal,1.0,14
676,Centrum,Centrum,268820483,B,899,normal,1.0,14
2994,Meerhoven,Meerhoven,6001202639,B,899,normal,1.0,14
3458,Meerhoven,Centrum,12819683862,A,900,normal,1.0,15
3140,Meerhoven,Meerhoven,6712429507,A,900,normal,1.0,15
1078,Centrum,Centrum,1931472156,A,901,normal,1.0,15
2937,Meerhoven,Meerhoven,5210394509,A,902,normal,1.0,15
649,Centrum,Centrum,10300575465,A,902,normal,1.0,15
95,Centrum,Centrum,9209514647,A,903,normal,1.0,15
2457,Blixembosch,Blixembosch,42774634,A,903,normal,1.0,15
1270,Centrum,Blixembosch,11067720962,A,903,normal,1.0,15
1924,Blixembosch,Blixembosch,42782911,A,903,normal,1.0,15
3391,Meerhoven,Centrum,10304438697,A,904,normal,1.0,15
816,Centrum,Centrum,2916513481,A,905,normal,1.0,15
2660,Blixembosch,Meerhoven,5628622595,A,905,normal,1.0,15
3193,Meerhoven,Meerhoven,1530910736,A,905,normal,1.0,15
440,Centrum,Centrum,42611874,A,906,normal,1.0,15
3148,Meerhoven,Meerhoven,409019326,A,906,normal,1.0,15
3206,Meerhoven,Meerhoven,410122639,B,906,normal,1.0,15
1339,Centrum,Blixembosch,42776636,B,908,normal,1.0,15
2428,Blixembosch,Blixembosch,42777467,A,909,normal,1.0,15
273,Centrum,Centrum,5228955101,A,910,normal,1.0,15
901,Centrum,Centrum,12819781831,B,912,normal,1.0,15
1641,Blixembosch,Blixembosch,42781494,A,912,normal,1.0,15
434,Centrum,Centrum,652808553,A,912,normal,1.0,15
2396,Blixembosch,Blixembosch,2763956477,A,913,normal,1.0,15
2371,Blixembosch,Blixembosch,11067720973,B,913,normal,1.0,15
480,Centrum,Centrum,652808553,A,914,normal,1.0,15
1185,Centrum,Blixembosch,11067720962,A,914,normal,1.0,15
1134,Centrum,Meerhoven,403876945,A,914,normal,1.0,15
3036,Meerhoven,Meerhoven,42631690,A,914,normal,1.0,15
411,Centrum,Centrum,1931472187,B,914,normal,1.0,15
3182,Meerhoven,Meerhoven,423933237,A,914,normal,1.0,15
2788,External,Blixembosch,42773566,A,916,normal,1.0,15
140,Centrum,Centrum,652808528,B,916,normal,1.0,15
217,Centrum,Centrum,268515849,A,916,normal,1.0,15
2341,Blixembosch,Blixembosch,42776429,A,918,normal,1.0,15
1350,Centrum,Blixembosch,42777061,A,918,normal,1.0,15
793,Centrum,Centrum,10300575465,A,921,normal,1.0,15
2709,Blixembosch,Centrum,2701424935,A,922,normal,1.0,15
3013,Meerhoven,Meerhoven,937797700,A,922,normal,1.0,15
1592,External,Centrum,12032936833,B,922,normal,1.0,15
2318,Blixembosch,Blixembosch,4864108975,A,923,normal,1.0,15
2532,Blixembosch,Meerhoven,12556906079,A,924,normal,1.0,15
1865,Blixembosch,Blixembosch,42776636,A,926,normal,1.0,15
390,Centrum,Centrum,7347144614,A,926,normal,1.0,15
1464,External,Centrum,569930562,A,927,normal,1.0,15
2527,Blixembosch,Centrum,42620833,A,928,normal,1.0,15
1807,Blixembosch,Blixembosch,42780938,A,928,normal,1.0,15
2824,External,Blixembosch,42771346,A,928,normal,1.0,15
1276,Centrum,Meerhoven,42621866,A,929,normal,1.0,15
1719,Blixembosch,Blixembosch,11067720973,A,930,normal,1.0,15
2891,Meerhoven,Meerhoven,914759824,A,930,normal,1.0,15
291,Centrum,Centrum,12032936831,A,930,normal,1.0,15
840,Centrum,Centrum,12819781827,A,931,normal,1.0,15
2829,External,Blixembosch,42773566,B,931,normal,1.0,15
560,Centrum,Centrum,10129728496,A,932,normal,1.0,15
3333,Meerhoven,Meerhoven,423933258,B,932,normal,1.0,15
2107,Blixembosch,Blixembosch,2763956477,A,932,normal,1.0,15
2179,Blixembosch,Blixembosch,42773566,A,933,normal,1.0,15
229,Centrum,Centrum,42617633,A,935,normal,1.0,15
3101,Meerhoven,Meerhoven,12556906079,B,935,normal,1.0,15
216,Centrum,Centrum,11809651400,A,936,normal,1.0,15
3423,Meerhoven,Blixembosch,4864108980,A,936,normal,1.0,15
662,Centrum,Centrum,5864286785,A,937,normal,1.0,15
1537,External,Centrum,9628866986,A,938,normal,1.0,15
799,Centrum,Centrum,42612973,A,938,normal,1.0,15
3048,Meerhoven,Meerhoven,42625546,A,938,normal,1.0,15
1742,Blixembosch,Blixembosch,2763956477,A,939,normal,1.0,15
2009,Blixembosch,Blixembosch,274711965,B,940,normal,1.0,15
2214,Blixembosch,Blixembosch,42773566,B,940,normal,1.0,15
1527,External,Centrum,12871697063,A,942,normal,1.0,15
2432,Blixembosch,Blixembosch,42776636,B,942,normal,1.0,15
55,Centrum,Centrum,5763933975,A,943,normal,1.0,15
1053,Centrum,Centrum,42608177,A,943,normal,1.0,15
2721,Blixembosch,Meerhoven,9696073556,A,943,normal,1.0,15
1082,Centrum,Centrum,42620833,A,943,normal,1.0,15
3456,Meerhoven,Blixembosch,11067720973,A,943,normal,1.0,15
3324,Meerhoven,Meerhoven,1969225556,A,944,normal,1.0,15
884,Centrum,Centrum,42621145,A,945,normal,1.0,15
1041,Centrum,Centrum,8903542030,A,946,normal,1.0,15
3334,Meerhoven,Meerhoven,919369127,A,948,normal,1.0,15
114,Centrum,Centrum,268515832,A,949,normal,1.0,15
2204,Blixembosch,Blixembosch,11067720962,A,949,normal,1.0,15
539,Centrum,Centrum,42625645,B,951,normal,1.0,15
1457,External,Centrum,6386200855,A,953,normal,1.0,15
3141,Meerhoven,Meerhoven,5628622584,A,953,normal,1.0,15
33,Centrum,Centrum,5912896156,A,953,normal,1.0,15
913,Centrum,Centrum,7518753526,A,953,normal,1.0,15
3509,Meerhoven,Blixembosch,274711220,A,953,normal,1.0,15
739,Centrum,Centrum,268515832,A,955,normal,1.0,15
3139,Meerhoven,Meerhoven,423933250,B,955,normal,1.0,15
3162,Meerhoven,Meerhoven,919369126,A,956,normal,1.0,15
2047,Blixembosch,Blixembosch,42775207,A,956,normal,1.0,15
1618,Blixembosch,Blixembosch,42775205,B,957,normal,1.0,15
1977,Blixembosch,Blixembosch,42777467,A,957,normal,1.0,15
163,Centrum,Centrum,9628866986,A,957,normal,1.0,15
1362,Centrum,Blixembosch,11067720973,A,957,normal,1.0,15
3018,Meerhoven,Meerhoven,423933231,A,957,normal,1.0,15
584,Centrum,Centrum,619930395,B,959,normal,1.0,15
848,Centrum,Centrum,10304438697,A,960,normal,1.0,16
798,Centrum,Centrum,8917271716,B,960,normal,1.0,16
2467,Blixembosch,Blixembosch,42773158,A,960,normal,1.0,16
2694,Blixembosch,Meerhoven,9696073556,A,961,normal,1.0,16
693,Centrum,Centrum,619930395,A,961,normal,1.0,16
1979,Blixembosch,Blixembosch,42771346,A,962,normal,1.0,16
324,Centrum,Centrum,42604954,B,962,normal,1.0,16
3014,Meerhoven,Meerhoven,11441005021,A,962,normal,1.0,16
2375,Blixembosch,Blixembosch,274711220,B,963,normal,1.0,16
152,Centrum,Centrum,42611874,A,963,normal,1.0,16
2141,Blixembosch,Blixembosch,42764780,B,964,normal,1.0,16
3353,Meerhoven,Meerhoven,9696073564,A,966,normal,1.0,16
1113,Centrum,Centrum,42619347,B,966,normal,1.0,16
293,Centrum,Centrum,6797557997,A,968,normal,1.0,16
1458,External,Centrum,943637977,A,969,normal,1.0,16
308,Centrum,Centrum,10298392769,A,969,normal,1.0,16
447,Centrum,Centrum,10284277655,A,970,normal,1.0,16
3573,External,Meerhoven,5210477076,A,970,normal,1.0,16
652,Centrum,Centrum,42616158,A,970,normal,1.0,16
2366,Blixembosch,Blixembosch,42773158,A,971,normal,1.0,16
2352,Blixembosch,Blixembosch,11067720973,A,973,normal,1.0,16
3133,Meerhoven,Meerhoven,11425682982,A,975,normal,1.0,16
1810,Blixembosch,Blixembosch,11067720973,A,975,normal,1.0,16
2876,Meerhoven,Meerhoven,11441005020,B,975,normal,1.0,16
167,Centrum,Centrum,1265940938,B,975,normal,1.0,16
3299,Meerhoven,Meerhoven,6001202641,A,978,normal,1.0,16
2470,Blixembosch,Blixembosch,42775639,A,978,normal,1.0,16
3021,Meerhoven,Meerhoven,42625546,B,978,normal,1.0,16
2184,Blixembosch,Blixembosch,33065756,A,979,normal,1.0,16
3184,Meerhoven,Meerhoven,1969225553,A,980,normal,1.0,16
3176,Meerhoven,Meerhoven,919369136,A,980,normal,1.0,16
1837,Blixembosch,Blixembosch,42764780,A,981,normal,1.0,16
3085,Meerhoven,Meerhoven,410122639,A,982,normal,1.0,16
613,Centrum,Centrum,10284277651,A,984,normal,1.0,16
463,Centrum,Centrum,522133630,A,986,normal,1.0,16
3429,Meerhoven,Blixembosch,42775639,A,986,normal,1.0,16
3378,Meerhoven,Centrum,1274037371,A,987,normal,1.0,16
3233,Meerhoven,Meerhoven,423933237,B,989,normal,1.0,16
3107,Meerhoven,Meerhoven,42630649,A,989,normal,1.0,16
845,Centrum,Centrum,12032936842,A,989,normal,1.0,16
989,Centrum,Centrum,10129728445,A,990,normal,1.0,16
1750,Blixembosch,Blixembosch,42778952,A,990,normal,1.0,16
3415,Meerhoven,Blixembosch,11067720962,B,991,normal,1.0,16
2446,Blixembosch,Blixembosch,42777467,B,993,normal,1.0,16
2132,Blixembosch,Blixembosch,42772959,A,994,normal,1.0,16
3472,Meerhoven,Centrum,6797557997,A,994,normal,1.0,16
27,Centrum,Centrum,11809651401,A,995,normal,1.0,16
519,Centrum,Centrum,11809651401,B,996,normal,1.0,16
2163,Blixembosch,Blixembosch,42775639,A,997,normal,1.0,16
3138,Meerhoven,Meerhoven,6105821144,A,998,normal,1.0,16
284,Centrum,Centrum,268515826,A,999,normal,1.0,16
2002,Blixembosch,Blixembosch,42764780,A,1000,normal,1.0,16
801,Centrum,Centrum,42604954,A,1001,normal,1.0,16
300,Centrum,Centrum,312790046,A,1001,normal,1.0,16
295,Centrum,Centrum,42622249,A,1001,normal,1.0,16
1274,Centrum,Meerhoven,1969225442,A,1001,normal,1.0,16
2100,Blixembosch,Blixembosch,42783856,A,1001,normal,1.0,16
1882,Blixembosch,Blixembosch,4864108986,A,1001,normal,1.0,16
2933,Meerhoven,Meerhoven,5628622604,A,1002,normal,1.0,16
3026,Meerhoven,Meerhoven,6001202641,A,1002,normal,1.0,16
784,Centrum,Centrum,312790033,A,1002,normal,1.0,16
3127,Meerhoven,Meerhoven,1530910794,B,1005,normal,1.0,16
1682,Blixembosch,Blixembosch,42775639,A,1005,normal,1.0,16
653,Centrum,Centrum,9112896292,A,1006,normal,1.0,16
1030,Centrum,Centrum,1886956457,B,1006,normal,1.0,16
701,Centrum,Centrum,943637972,A,1006,normal,1.0,16
3065,Meerhoven,Meerhoven,423933233,A,1006,normal,1.0,16
3453,Meerhoven,Centrum,652808601,A,1007,normal,1.0,16
3580,External,Meerhoven,5628622595,B,1010,normal,1.0,16
78,Centrum,Centrum,7217152849,A,1011,normal,1.0,16
1029,Centrum,Centrum,268515849,B,1011,normal,1.0,16
257,Centrum,Centrum,10170056371,B,1012,normal,1.0,16
3309,Meerhoven,Meerhoven,6001202639,A,1013,normal,1.0,16
2727,Blixembosch,Meerhoven,42625546,B,1013,normal,1.0,16
1577,External,Centrum,10129728445,A,1014,normal,1.0,16
2030,Blixembosch,Blixembosch,11067720962,A,1014,normal,1.0,16
1556,External,Centrum,10129728496,A,1015,normal,1.0,16
536,Centrum,Centrum,42613378,A,1016,normal,1.0,16
1054,Centrum,Centrum,11809624407,A,1016,normal,1.0,16
2922,Meerhoven,Meerhoven,5210477073,B,1017,normal,1.0,16
2177,Blixembosch,Blixembosch,42782911,A,1018,normal,1.0,16
1284,Centrum,Meerhoven,12556906079,A,1019,normal,1.0,16
26,Centrum,Centrum,12032936842,A,1020,high,1.5,17
2748,External,Blixembosch,42783856,B,1020,high,1.5,17
2742,External,Blixembosch,42774634,A,1020,normal,1.5,17
283,Centrum,Centrum,312790046,A,1020,normal,1.5,17
993,Centrum,Centrum,7255651067,A,1020,high,1.5,17
315,Centrum,Centrum,2612950234,B,1021,normal,1.5,17
454,Centrum,Centrum,262454105,A,1021,normal,1.5,17
66,Centrum,Centrum,2612950217,B,1021,high,1.5,17
1642,Blixembosch,Blixembosch,42775205,A,1021,high,1.5,17
1422,Centrum,Blixembosch,42775205,A,1022,high,1.5,17
350,Centrum,Centrum,8917271716,A,1022,high,1.5,17
405,Centrum,Centrum,268515893,A,1022,high,1.5,17
583,Centrum,Centrum,10284277651,A,1022,normal,1.5,17
2259,Blixembosch,Blixembosch,4864108985,A,1023,high,1.5,17
2284,Blixembosch,Blixembosch,42775205,A,1023,normal,1.5,17
929,Centrum,Centrum,652808501,A,1023,high,1.5,17
534,Centrum,Centrum,12819781827,A,1023,normal,1.5,17
2353,Blixembosch,Blixembosch,42780572,A,1023,high,1.5,17
2313,Blixembosch,Blixembosch,42780938,A,1023,high,1.5,17
1769,Blixembosch,Blixembosch,274712141,B,1023,normal,1.5,17
1025,Centrum,Centrum,520322672,A,1024,normal,1.5,17
2199,Blixembosch,Blixembosch,274551194,A,1024,normal,1.5,17
2209,Blixembosch,Blixembosch,42782911,B,1024,high,1.5,17
1617,Blixembosch,Blixembosch,42777467,A,1024,high,1.5,17
2056,Blixembosch,Blixembosch,42780572,A,1024,normal,1.5,17
1828,Blixembosch,Blixembosch,42771346,B,1024,normal,1.5,17
1790,Blixembosch,Blixembosch,33065756,A,1024,high,1.5,17
2537,Blixembosch,Meerhoven,6294568315,A,1024,high,1.5,17
2427,Blixembosch,Blixembosch,274711220,A,1025,normal,1.5,17
1647,Blixembosch,Blixembosch,42776636,A,1025,normal,1.5,17
1875,Blixembosch,Blixembosch,42777061,A,1025,high,1.5,17
162,Centrum,Centrum,9112896292,A,1026,high,1.5,17
1197,Centrum,Blixembosch,274712141,A,1026,high,1.5,17
813,Centrum,Centrum,2916513480,A,1026,normal,1.5,17
1830,Blixembosch,Blixembosch,4864108985,A,1026,high,1.5,17
2989,Meerhoven,Meerhoven,11425682979,A,1026,high,1.5,17
1662,Blixembosch,Blixembosch,42782911,A,1027,high,1.5,17
1315,Centrum,Meerhoven,5628622584,A,1027,normal,1.5,17
2378,Blixembosch,Blixembosch,4864108975,A,1027,normal,1.5,17
1135,Centrum,Meerhoven,919369153,A,1027,normal,1.5,17
2670,Blixembosch,Centrum,42621145,A,1027,high,1.5,17
2518,Blixembosch,Meerhoven,42622009,A,1028,high,1.5,17
2046,Blixembosch,Blixembosch,42774634,A,1028,normal,1.5,17
1768,Blixembosch,Blixembosch,42783856,A,1028,normal,1.5,17
2469,Blixembosch,Blixembosch,42776636,A,1028,high,1.5,17
1652,Blixembosch,Blixembosch,2739556567,A,1028,high,1.5,17
659,Centrum,Centrum,42627534,A,1029,high,1.5,17
510,Centrum,Centrum,943637977,A,1029,high,1.5,17
1921,Blixembosch,Blixembosch,42768375,A,1029,high,1.5,17
1222,Centrum,Blixembosch,42781750,A,1029,normal,1.5,17
711,Centrum,Centrum,42617633,A,1030,normal,1.5,17
1757,Blixembosch,Blixembosch,4864108973,A,1030,normal,1.5,17
773,Centrum,Centrum,10252954531,A,1031,normal,1.5,17
2291,Blixembosch,Blixembosch,42777467,A,1031,high,1.5,17
2810,External,Blixembosch,42781494,A,1031,normal,1.5,17
1956,Blixembosch,Blixembosch,274711220,A,1031,high,1.5,17
1500,External,Centrum,268515893,A,1031,normal,1.5,17
1428,Centrum,Blixembosch,4864108985,B,1031,normal,1.5,17
1450,Centrum,Meerhoven,1969225556,A,1031,high,1.5,17
1009,Centrum,Centrum,10170056371,A,1032,high,1.5,17
2392,Blixembosch,Blixembosch,42782756,B,1032,normal,1.5,17
2535,Blixembosch,Centrum,42614071,B,1032,normal,1.5,17
685,Centrum,Centrum,10253033528,A,1033,normal,1.5,17
2899,Meerhoven,Meerhoven,4093647311,B,1033,normal,1.5,17
301,Centrum,Centrum,10129728445,A,1033,normal,1.5,17
2438,Blixembosch,Blixembosch,42781494,A,1033,high,1.5,17
11,Centrum,Centrum,42617633,A,1033,high,1.5,17
2219,Blixembosch,Blixembosch,42777467,A,1034,high,1.5,17
1392,Centrum,Blixembosch,42773158,A,1034,high,1.5,17
2059,Blixembosch,Blixembosch,42778952,A,1034,high,1.5,17
435,Centrum,Centrum,268515854,A,1034,high,1.5,17
1953,Blixembosch,Blixembosch,11067720968,A,1035,normal,1.5,17
524,Centrum,Centrum,684796273,A,1035,high,1.5,17
1614,Blixembosch,Blixembosch,42783856,A,1037,high,1.5,17
1098,Centrum,Centrum,12819683862,A,1037,normal,1.5,17
2608,Blixembosch,Meerhoven,6712429507,A,1037,high,1.5,17
487,Centrum,Centrum,2916513483,A,1037,high,1.5,17
410,Centrum,Centrum,1931472115,A,1037,high,1.5,17
3454,Meerhoven,Centrum,5912888841,A,1037,high,1.5,17
3113,Meerhoven,Meerhoven,42625546,A,1038,high,1.5,17
2117,Blixembosch,Blixembosch,2763956477,B,1039,high,1.5,17
3187,Meerhoven,Meerhoven,919369133,B,1039,normal,1.5,17
1262,Centrum,Meerhoven,1380741965,A,1039,normal,1.5,17
1605,External,Centrum,9628866980,A,1039,normal,1.5,17
2063,Blixembosch,Blixembosch,42764780,B,1039,high,1.5,17
5,Centrum,Centrum,1265940938,A,1040,normal,1.5,17
2495,Blixembosch,Meerhoven,9696073556,B,1040,normal,1.5,17
3007,Meerhoven,Meerhoven,42625546,A,1040,high,1.5,17
3079,Meerhoven,Meerhoven,6001202638,A,1040,normal,1.5,17
3328,Meerhoven,Meerhoven,919369134,A,1041,high,1.5,17
93,Centrum,Centrum,12032936786,A,1041,high,1.5,17
558,Centrum,Centrum,12871697067,A,1042,normal,1.5,17
1717,Blixembosch,Blixembosch,42775205,A,1042,normal,1.5,17
149,Centrum,Centrum,10252954531,A,1042,high,1.5,17
1689,Blixembosch,Blixembosch,4864108985,B,1043,high,1.5,17
2644,Blixembosch,Meerhoven,5628622604,B,1043,normal,1.5,17
1085,Centrum,Centrum,42621143,A,1043,high,1.5,17
202,Centrum,Centrum,42622249,B,1043,normal,1.5,17
2225,Blixembosch,Blixembosch,42775207,A,1043,normal,1.5,17
3027,Meerhoven,Meerhoven,1530910736,A,1043,high,1.5,17
477,Centrum,Centrum,10298392781,B,1044,high,1.5,17
1854,Blixembosch,Blixembosch,42774634,B,1044,high,1.5,17
3419,Meerhoven,Centrum,312790010,A,1044,normal,1.5,17
1763,Blixembosch,Blixembosch,10659597098,A,1044,high,1.5,17
1927,Blixembosch,Blixembosch,11067720973,A,1044,high,1.5,17
2078,Blixembosch,Blixembosch,2763956477,A,1044,normal,1.5,17
1555,External,Centrum,7255651066,A,1044,high,1.5,17
2387,Blixembosch,Blixembosch,2763956477,A,1045,high,1.5,17
903,Centrum,Centrum,1270849063,B,1045,high,1.5,17
3008,Meerhoven,Meerhoven,5628622584,A,1045,high,1.5,17
3256,Meerhoven,Meerhoven,1380741965,A,1045,normal,1.5,17
2673,Blixembosch,Meerhoven,423933231,A,1045,normal,1.5,17
3053,Meerhoven,Meerhoven,919369126,A,1046,high,1.5,17
3168,Meerhoven,Meerhoven,919369137,B,1046,high,1.5,17
3224,Meerhoven,Meerhoven,6001202639,A,1046,high,1.5,17
3006,Meerhoven,Meerhoven,409019456,A,1047,high,1.5,17
183,Centrum,Centrum,569911333,A,1047,high,1.5,17
3452,Meerhoven,Centrum,12032936789,B,1047,normal,1.5,17
1132,Centrum,Meerhoven,7503441065,A,1047,normal,1.5,17
3282,Meerhoven,Meerhoven,9696073556,A,1047,high,1.5,17
2765,External,Blixembosch,2763956477,B,1048,normal,1.5,17
3462,Meerhoven,Centrum,1271057023,A,1048,normal,1.5,17
1235,Centrum,Blixembosch,274551194,A,1048,high,1.5,17
664,Centrum,Centrum,11425558395,A,1048,high,1.5,17
497,Centrum,Centrum,6386200855,B,1048,high,1.5,17
1548,External,Centrum,42606331,A,1048,high,1.5,17
2665,Blixembosch,Meerhoven,5210477073,A,1048,high,1.5,17
1597,External,Centrum,262454093,A,1048,high,1.5,17
1148,Centrum,Blixembosch,42777467,A,1049,high,1.5,17
1323,Centrum,Blixembosch,42773566,B,1049,high,1.5,17
426,Centrum,Centrum,312790033,A,1049,high,1.5,17
2886,Meerhoven,Meerhoven,6712429507,A,1049,high,1.5,17
465,Centrum,Centrum,7217152847,A,1049,high,1.5,17
3544,External,Meerhoven,919369129,A,1049,normal,1.5,17
1032,Centrum,Centrum,1931472216,B,1050,normal,1.5,17
2691,Blixembosch,Centrum,12871697063,A,1050,normal,1.5,17
1246,Centrum,Meerhoven,919369134,B,1050,high,1.5,17
3061,Meerhoven,Meerhoven,9696073561,A,1050,normal,1.5,17
1331,Centrum,Meerhoven,1332035621,A,1050,normal,1.5,17
437,Centrum,Centrum,10253033528,A,1050,normal,1.5,17
1532,External,Centrum,7643426023,A,1050,high,1.5,17
1939,Blixembosch,Blixembosch,4864108985,A,1050,normal,1.5,17
990,Centrum,Centrum,61101646,A,1050,normal,1.5,17
532,Centrum,Centrum,12871697064,A,1050,high,1.5,17
3392,Meerhoven,Centrum,5228955099,A,1050,high,1.5,17
249,Centrum,Centrum,652808501,A,1051,high,1.5,17
1541,External,Centrum,42616158,A,1051,normal,1.5,17
996,Centrum,Centrum,42612973,A,1051,normal,1.5,17
1055,Centrum,Centrum,7255585965,A,1051,high,1.5,17
598,Centrum,Centrum,1931472216,A,1051,normal,1.5,17
3258,Meerhoven,Meerhoven,409019337,A,1052,high,1.5,17
1665,Blixembosch,Blixembosch,4864108975,A,1052,normal,1.5,17
3371,Meerhoven,Centrum,7217152847,A,1052,normal,1.5,17
1060,Centrum,Centrum,12068772420,A,1052,normal,1.5,17
866,Centrum,Centrum,11809624403,B,1052,high,1.5,17
330,Centrum,Centrum,12032936841,A,1052,high,1.5,17
1817,Blixembosch,Blixembosch,42780938,A,1052,normal,1.5,17
1920,Blixembosch,Blixembosch,42774634,A,1052,high,1.5,17
2744,External,Blixembosch,2749903065,A,1052,normal,1.5,17
387,Centrum,Centrum,262454105,B,1052,normal,1.5,17
90,Centrum,Centrum,5864286785,A,1053,high,1.5,17
2833,External,Blixembosch,4864108985,B,1053,high,1.5,17
339,Centrum,Centrum,11809627905,B,1053,high,1.5,17
50,Centrum,Centrum,2912751884,A,1053,normal,1.5,17
2859,External,Blixembosch,42775205,A,1053,high,1.5,17
1524,External,Centrum,42627104,A,1053,normal,1.5,17
3090,Meerhoven,Meerhoven,6001202641,A,1053,high,1.5,17
1336,Centrum,Meerhoven,42630649,A,1053,high,1.5,17
3322,Meerhoven,Meerhoven,9696073564,A,1054,high,1.5,17
